WKT,sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate,﻿站點名稱,緯度,經度,圖片,站點位置
"POINT (121.50818 25.05205)",5.00103039E8,YouBike2.0_聯合醫院中興院區,27.0,15.0,大同區,2023-04-17 06:54:13,25.05205,121.50818,長安西路299號(對面),Datong Dist,YouBike2.0_Taipei City Hospital Zhongxing Branch,No. 299， Chang'an W. Rd. (Opposite),12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.51729 25.06011)",5.0010304E8,YouBike2.0_蔣渭水紀念公園,24.0,1.0,大同區,2023-04-17 06:02:39,25.06011,121.51729,錦西街/興城街口(西南側),Datong Dist,YouBike2.0_Chiang Wei-shui Memorial Park,Jinxi St. & Xingcheng St. Intersection (Southwest),23.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:02:39,2023-04-17,,,,,
"POINT (121.5115 25.07491)",5.00103041E8,YouBike2.0_迪化休閒運動公園,15.0,3.0,大同區,2023-04-17 06:36:39,25.07491,121.5115,延平北路四段200號(南側),Datong Dist,YouBike2.0_Dihua Recreational Sports Park,No. 200， Sec. 4， Yanping N. (South),12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:36:39,2023-04-17,,,,,
"POINT (121.51608 25.06496)",5.00103042E8,YouBike2.0_大同運動中心,16.0,7.0,大同區,2023-04-17 06:00:39,25.06496,121.51608,大龍街51號(旁),Datong Dist,YouBike2.0_Taipei DaTong Sports Center,No. 51， Dalong St.,9.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:00:39,2023-04-17,,,,,
"POINT (121.51373 25.05918)",5.00103043E8,YouBike2.0_重慶保安街口(家樂福重慶店),20.0,4.0,大同區,2023-04-17 06:50:20,25.05918,121.51373,重慶北路二段171號(旁),Datong Dist,YouBike2.0_Chongqing Rd. & Bao'an St. Intersection,No. 171， Sec. 2， Chongqing N. Rd.,16.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:50:20,2023-04-17,,,,,
"POINT (121.50783 25.05662)",5.00103044E8,YouBike2.0_大稻埕碼頭,35.0,13.0,大同區,2023-04-17 06:54:13,25.05662,121.50783,大稻埕疏散門(淡五號水門)外,Datong Dist,YouBike2.0_Dadaocheng Wharf,Dadaocheng Evacuation Gate,19.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.51353 25.05805)",5.00103045E8,YouBike2.0_歸綏戲曲公園,20.0,4.0,大同區,2023-04-17 06:52:13,25.05805,121.51353,重慶北路二段/歸綏街口(南側),Datong Dist,YouBike2.0_Guisui Park,Sec. 2， Chongqing N. Rd. & Guisui St. Intersection (South),16.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:13,2023-04-17,,,,,
"POINT (121.5144 25.06322)",5.00103046E8,YouBike2.0_民權國中(民權西路),17.0,9.0,大同區,2023-04-17 06:54:13,25.06322,121.5144,民權西路/蘭州街(西側),Datong Dist,YouBike2.0_Min-Quan Junior High School (Minquan W. Rd.),Minquan W. Rd. & Lanzhou St. Intersection (West),8.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.51839 25.06247)",5.00103047E8,YouBike2.0_承德民權路口,17.0,10.0,大同區,2023-04-17 06:47:39,25.06247,121.51839,承德路二段239號前,Datong Dist,YouBike2.0_Chengde Rd. & Minquan Rd. Intersection,No. 239， Sec. 2， Chengde Rd.,7.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:47:39,2023-04-17,,,,,
"POINT (121.51638 25.05366)",5.00103048E8,YouBike2.0_南京太原路口,18.0,0.0,大同區,2023-04-17 06:38:04,25.05366,121.51638,南京西路/太原路(東側),Datong Dist,YouBike2.0_Nanjing Rd. & Taiyuan Rd. Intersection,Nanjing W. Rd. & Taiyuan Rd. Intersection (East),18.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:38:04,2023-04-17,,,,,
"POINT (121.51828 25.05756)",5.00103049E8,YouBike2.0_承德民生西路口,11.0,1.0,大同區,2023-04-17 06:34:04,25.05756,121.51828,承德路二段137號前,Datong Dist,YouBike2.0_Chengde Rd. & Minsheng W. Rd. Intersection,No. 137， Sec. 2， Chengde Rd.,10.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:34:04,2023-04-17,,,,,
"POINT (121.51698 25.05646)",5.0010305E8,YouBike2.0_太原五原路口,24.0,5.0,大同區,2023-04-17 06:54:13,25.05646,121.51698,太原路 / 五原路口(東南側),Datong Dist,YouBike2.0_Taiyuan Rd. & Wuyuan Rd. Intersection,Taiyuan Rd. & Wuyuan Rd. Intersection (Southeast),19.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.51914 25.04937)",5.00103051E8,YouBike2.0_臺北轉運站(華陰街),20.0,16.0,大同區,2023-04-17 06:45:14,25.04937,121.51914,華陰街45號(對面),Datong Dist,YouBike2.0_Taipei Bus Station (Huayin St.),No. 45， Huayin St. (Opposite),4.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:45:14,2023-04-17,,,,,
"POINT (121.52021 25.06129)",5.00103052E8,YouBike2.0_捷運民權西路站(3號出口),50.0,9.0,大同區,2023-04-17 06:49:15,25.06129,121.52021,民權西路70巷37號對面,Datong Dist,YouBike2.0_MRT Minquan W. Rd. Sta. (Exit 3),No. 37， Ln. 70， Minquan W. Rd. (Opposite),41.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:49:15,2023-04-17,,,,,
"POINT (121.51938 25.05296)",5.00103053E8,YouBike2.0_捷運中山站(5號出口),11.0,6.0,大同區,2023-04-17 06:42:13,25.05296,121.51938,南京西路57號前,Datong Dist,YouBike2.0_MRT Zhongshan Sta. (Exit 5),No. 57， Nanjing W. Rd.,5.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:42:13,2023-04-17,,,,,
"POINT (121.51398 25.0515)",5.00103054E8,YouBike2.0_重慶長安路口,15.0,13.0,大同區,2023-04-17 06:18:39,25.0515,121.51398,長安西路244號(重慶路側),Datong Dist,YouBike2.0_Chongqing Rd. & Chang'an Rd. Intersection,No. 244， Chang'an W. Rd. (Sec. 1， Chongqing N. Rd.),2.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:18:39,2023-04-17,,,,,
"POINT (121.51847 25.06587)",5.00103055E8,YouBike2.0_承德昌吉街口,18.0,10.0,大同區,2023-04-17 06:45:40,25.06587,121.51847,承德路三段83號前,Datong Dist,YouBike2.0_Chengde Rd. & Changji St. Intersection,No. 83， Sec. 3， Chengde Rd.,8.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:45:40,2023-04-17,,,,,
"POINT (121.50826 25.05658)",5.00103056E8,YouBike2.0_大同16號廣場,14.0,1.0,大同區,2023-04-17 06:05:12,25.05658,121.50826,環河北路一段/民生西路口(東南側),Datong Dist,YouBike2.0_Datong Plaza No.16,Sec. 1， Huanhe N. Rd. & Minsheng W. Rd. Intersection (Southeast),13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:05:12,2023-04-17,,,,,
"POINT (121.51929 25.07182)",5.00103057E8,YouBike2.0_捷運圓山站(2號出口),37.0,6.0,大同區,2023-04-17 06:54:13,25.07182,121.51929,承德路三段/庫倫街(東南側),Datong Dist,YouBike2.0_MRT Yuanshan Sta. (Exit 2),Sec. 3， Chengde Rd. & Kulun St. Intersection (Southeast),31.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.51615 25.06669)",5.00103058E8,YouBike2.0_樹德公園_1,21.0,8.0,大同區,2023-04-17 06:54:13,25.06669,121.51615,大龍街/大龍街85巷(東北側),Datong Dist,YouBike2.0_Shude Park,Dalong St. & Ln. 85， Dalong St. Intersection (Northeast),13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.51626 25.04879)",5.00103059E8,YouBike2.0_承德鄭州路口(市民高架下),38.0,14.0,大同區,2023-04-17 06:46:38,25.04879,121.51626,承德路一段/鄭州路口(市民高架下),Datong Dist,YouBike2.0_Chengde Rd. & Zhengzhou Rd.  Intersection,Sec. 1， Chengde Rd. & Zhengzhou Rd. (Under  Elevated Bridge),24.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:46:38,2023-04-17,,,,,
"POINT (121.51996 25.06036)",5.0010306E8,YouBike2.0_成淵高中,14.0,1.0,大同區,2023-04-17 06:54:04,25.06036,121.51996,錦西街與錦西街52巷口東北側,Datong Dist,YouBike2.0_ChengYuan High School,Jinxi St. & Ln. 52， Jinxi St. Intersection (Northeast),13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:04,2023-04-17,,,,,
"POINT (121.51683 25.06157)",5.00103061E8,YouBike2.0_雙蓮國小,20.0,7.0,大同區,2023-04-17 06:47:13,25.06157,121.51683,民權西路102巷4弄25號對側人行道,Datong Dist,YouBike2.0_ShuangLian Elementary School,No. 25， Aly. 4， Ln. 102， Minquan W. Rd. (Opposite),13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:47:13,2023-04-17,,,,,
"POINT (121.51428 25.06095)",5.00103062E8,YouBike2.0_寧夏涼州街口,15.0,0.0,大同區,2023-04-17 05:44:04,25.06095,121.51428,寧夏路141號對側,Datong Dist,YouBike2.0_Ningxia Rd. & Liangzhou St. Intersection,No. 141， Ningxia Rd. (Opposite),15.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 05:44:04,2023-04-17,,,,,
"POINT (121.51126 25.06092)",5.00103063E8,YouBike2.0_延平涼州街口,14.0,0.0,大同區,2023-04-17 06:47:04,25.06092,121.51126,延平北路二段/涼州街口(行人天橋下),Datong Dist,YouBike2.0_Yanping Rd. & Liangzhou St. Intersection,Sec. 2， Yanping N. Rd. & Liangzhou St. Intersection,13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:47:04,2023-04-17,,,,,
"POINT (121.51784 25.08128)",5.00104001E8,YouBike2.0_劍潭抽水站,17.0,3.0,士林區,2023-04-17 06:47:13,25.08128,121.51784,通河東街325巷/通河東街口,Shilin Dist,YouBike2.0_Jiantan Pumping Station,Ln. 325， Tonghe St. Intersection,14.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:47:13,2023-04-17,,,,,
"POINT (121.51542 25.08914)",5.00104002E8,YouBike2.0_通河東街大南路口,15.0,9.0,士林區,2023-04-17 06:45:40,25.08914,121.51542,通河東街1段192號(旁),Shilin Dist,YouBike2.0_Tonghe E. St. & Danan Rd. Intersection,No. 192， Sec.1， Tonghe E. St. (Side),6.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:45:40,2023-04-17,,,,,
"POINT (121.51901 25.08695)",5.00104003E8,YouBike2.0_福港街停車場,22.0,14.0,士林區,2023-04-17 06:46:13,25.08695,121.51901,華齡街175號(旁),Shilin Dist,YouBike2.0_Fugang St. Parking Lot,No. 175， Hualing St. (Side),8.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:46:13,2023-04-17,,,,,
"POINT (121.51918 25.08521)",5.00104004E8,YouBike2.0_百齡國小,50.0,27.0,士林區,2023-04-17 06:54:39,25.08521,121.51918,前港街104號(對面),Shilin Dist,YouBike2.0_Bailing Elementary School,No. 104， Qiangang St. (Opposite),23.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:39,2023-04-17,,,,,
"POINT (121.53357 25.10277)",5.00104005E8,YouBike2.0_雨聲街165巷口,15.0,6.0,士林區,2023-04-17 06:51:14,25.10277,121.53357,雨聲街/雨聲街165巷(西北側),Shilin Dist,YouBike2.0_Ln. 165， Yusheng St. Intersection,Ln. 165， Yusheng St. Intersection (Northwest),9.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:51:14,2023-04-17,,,,,
"POINT (121.53342 25.12001)",5.00104006E8,YouBike2.0_天和公園,13.0,1.0,士林區,2023-04-17 06:43:13,25.12001,121.53342,天母東路69巷30號(前方路側),Shilin Dist,YouBike2.0_Tianhe Park,No.30， Ln.69， Tianmu E. Rd. (Front),10.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:43:13,2023-04-17,,,,,
"POINT (121.52964 25.11856)",5.00104007E8,YouBike2.0_中山天母路口,29.0,11.0,士林區,2023-04-17 06:51:38,25.11856,121.52964,天母西路3-55號前人行道,Shilin Dist,YouBike2.0_Zhongshan & Tianmu Rd. Intersection,No. 3-55， Tianmu W. Rd. (Front),18.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:51:38,2023-04-17,,,,,
"POINT (121.53414 25.11633)",5.00104008E8,YouBike2.0_天母運動公園,27.0,7.0,士林區,2023-04-17 06:45:14,25.11633,121.53414,忠誠路二段/忠誠路二段207巷(東南側),Shilin Dist,YouBike2.0_Tianmu Sports Park,Ln. 207， Sec.2， Zhongcheng Rd. (Southeast),20.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:45:14,2023-04-17,,,,,
"POINT (121.53718 25.11356)",5.00104009E8,YouBike2.0_臺北市立大學(天母校區),23.0,0.0,士林區,2023-04-17 06:54:04,25.11356,121.53718,士東路276號至280號對面人行道,Shilin Dist,YouBike2.0_University of Taipei (Tianmu Campus),No. 276-280， Shidong Rd. (Opposite),23.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:04,2023-04-17,,,,,
"POINT (121.53244 25.11127)",5.0010401E8,YouBike2.0_忠誠路二段53巷,18.0,11.0,士林區,2023-04-17 05:36:12,25.11127,121.53244,忠誠路2段53巷7號(對面),Shilin Dist,YouBike2.0_Ln. 53， Sec. 2， Zhongcheng Rd.,No.7， Ln. 53， Sec. 2， Zhongcheng Rd. (Opposite),7.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 05:36:12,2023-04-17,,,,,
"POINT (121.53195 25.11341)",5.00104012E8,YouBike2.0_天母棒球場,26.0,8.0,士林區,2023-04-17 06:37:39,25.11341,121.53195,忠誠路二段122號(對面),Shilin Dist,YouBike2.0_Taipei Tianmu Baseball Stadium,No. 122， Sec. 2， Zhongcheng Rd. (Opposite),18.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:37:39,2023-04-17,,,,,
"POINT (121.52652 25.12011)",5.00104013E8,YouBike2.0_天母北天玉街口,15.0,6.0,士林區,2023-04-17 06:53:41,25.12011,121.52652,天母北路33號(前),Shilin Dist,YouBike2.0_Tianmu N. Rd. & Tianyu St. Intersection,No. 33， Tianmu N. Rd.,9.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:53:41,2023-04-17,,,,,
"POINT (121.52589 25.11184)",5.00104014E8,YouBike2.0_蘭興公園,48.0,22.0,士林區,2023-04-17 06:52:39,25.11184,121.52589,中山北路六段/士東路(西北側),Shilin Dist,YouBike2.0_Lanxing Park,Sec. 6， Zhongshan N. Rd. & Shidong Rd. Intersection (Northwest),26.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:39,2023-04-17,,,,,
"POINT (121.51895 25.08009)",5.00104015E8,YouBike2.0_明勝公園,14.0,9.0,士林區,2023-04-17 06:54:39,25.08009,121.51895,承德路4段6巷71號(對面),Shilin Dist,YouBike2.0_Mingsheng Park,No. 71， Ln. 6， Sec.4， Chengde Rd. (Opposite),5.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:39,2023-04-17,,,,,
"POINT (121.52426 25.07994)",5.00104016E8,YouBike2.0_劍潭海外青年活動中心,23.0,11.0,士林區,2023-04-17 06:50:20,25.07994,121.52426,中山北路4段/通河街口,Shilin Dist,YouBike2.0_Chientan Youth Activity Center,Sec. 4， Zhongshan N. Rd. & Tonghe St. Intersection,12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:50:20,2023-04-17,,,,,
"POINT (121.5304 25.10813)",5.00104018E8,YouBike2.0_忠誠路一段173巷口,11.0,1.0,士林區,2023-04-17 06:51:14,25.10813,121.5304,忠誠路一段177號(前),Shilin Dist,YouBike2.0_No. 173， Sec. 1， Zhongcheng Rd. Intersection,No. 177， Sec. 1， Zhongcheng Rd.,10.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:51:14,2023-04-17,,,,,
"POINT (121.52916 25.10564)",5.00104019E8,YouBike2.0_雨農國小,35.0,16.0,士林區,2023-04-17 06:52:39,25.10564,121.52916,忠誠路一段127號(前),Shilin Dist,YouBike2.0_Yunong Elementary School,No. 127， Sec. 1， Zhongcheng Rd.,19.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:39,2023-04-17,,,,,
"POINT (121.52593 25.10399)",5.0010402E8,YouBike2.0_忠誠公園,14.0,3.0,士林區,2023-04-17 06:51:14,25.10399,121.52593,忠誠路一段18號(對面),Shilin Dist,YouBike2.0_Zhongcheng Park,No. 18， Sec. 1， Zhongcheng Rd.,11.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:51:14,2023-04-17,,,,,
"POINT (121.52832 25.10155)",5.00104021E8,YouBike2.0_芝山抽水站,21.0,10.0,士林區,2023-04-17 06:48:39,25.10155,121.52832,至誠路二段47-49號(前),Shilin Dist,YouBike2.0_Zhishan Pumping Plant,No. 47， Sec. 2， Zhicheng Rd.,11.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:48:39,2023-04-17,,,,,
"POINT (121.53083 25.10186)",5.00104022E8,YouBike2.0_至誠路一段305巷口,21.0,6.0,士林區,2023-04-16 22:12:16,25.10186,121.53083,至誠路一段303號(對面),Shilin Dist,YouBike2.0_Ln. 305， Sec. 1， Zhicheng Rd. Intersection,No. 303， Sec. 1， Zhicheng Rd.,15.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-16 22:12:16,2023-04-16,,,,,
"POINT (121.52069 25.08302)",5.00104023E8,YouBike2.0_華齡公園,25.0,11.0,士林區,2023-04-17 06:51:14,25.08302,121.52069,劍潭路76號(對面),Shilin Dist,YouBike2.0_Hualing Park,No. 76， Jiantan Rd. (Opposite),14.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:51:14,2023-04-17,,,,,
"POINT (121.52096 25.08671)",5.00104024E8,YouBike2.0_前港公園(福德宮),18.0,14.0,士林區,2023-04-17 06:45:14,25.08671,121.52096,後港街134巷/後港街口,Shilin Dist,YouBike2.0_Qiangang Park(Fude Temple),Ln. 134， Hougang/Hougang St. Intersection,4.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:45:14,2023-04-17,,,,,
"POINT (121.51985 25.08828)",5.00104025E8,YouBike2.0_華齡街185巷口,12.0,7.0,士林區,2023-04-17 06:54:13,25.08828,121.51985,華齡街188號(前),Shilin Dist,YouBike2.0_Ln. 185， Hualing St.,No. 188， Hualing St.,5.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:54:13,2023-04-17,,,,,
"POINT (121.52125 25.0848)",5.00104026E8,YouBike2.0_前港公園(前港街),19.0,10.0,士林區,2023-04-17 06:48:13,25.0848,121.52125,前港街48號(對面),Shilin Dist,YouBike2.0_Qiangang Park (Qiangang St),No. 48， Qiangang St. (Opposite),9.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:48:13,2023-04-17,,,,,
"POINT (121.52272 25.08736)",5.00104027E8,YouBike2.0_百齡高中,15.0,5.0,士林區,2023-04-17 06:52:13,25.08736,121.52272,承德路四段179巷/承德路4段口,Shilin Dist,YouBike2.0_Bailing High School,Ln. 179， Sec. 4， Chengde Rd. Intersection,10.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:13,2023-04-17,,,,,
"POINT (121.52219 25.10364)",5.00104028E8,YouBike2.0_捷運芝山站(2號出口),21.0,4.0,士林區,2023-04-17 06:46:38,25.10364,121.52219,福華路151號(對面),Shilin Dist,YouBike2.0_MRT Zhishan Station,No. 151， Fuhua Rd. (Opposite),17.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:46:38,2023-04-17,,,,,
"POINT (121.51979 25.10208)",5.00104029E8,YouBike2.0_臺灣戲曲中心,14.0,7.0,士林區,2023-04-17 06:50:20,25.10208,121.51979,文林路751號(南側),Shilin Dist,YouBike2.0_Taiwan Traditional Theatre Center,No. 751， Wenlin Rd. (South),7.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:50:20,2023-04-17,,,,,
"POINT (121.52455 25.08288)",5.0010403E8,YouBike2.0_捷運劍潭站(2號出口),79.0,26.0,士林區,2023-04-17 06:52:13,25.08288,121.52455,基河路18號(對面),Shilin Dist,YouBike2.0_MRT Jianta Station,No.18， Jihe Rd. (Opposite),53.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:13,2023-04-17,,,,,
"POINT (121.5249 25.08403)",5.00104031E8,YouBike2.0_劍潭基河路口,20.0,10.0,士林區,2023-04-17 06:46:38,25.08403,121.5249,劍潭路基河路口(捷運站橋下空間),Shilin Dist,YouBike2.0_Jiantan Rd & Jihe Rd Intersection,Jiantan Rd. & Jihe Rd. Intersection,10.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:46:38,2023-04-17,,,,,
"POINT (121.53206 25.09667)",5.00104032E8,YouBike2.0_志成公園,23.0,16.0,士林區,2023-04-17 06:52:39,25.09667,121.53206,中正路/雨農路口(西北側),Shilin Dist,YouBike2.0_Zhicheng Park,Jhongjheng Rd & Yunong Rd. Intersection (Northwest),7.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:39,2023-04-17,,,,,
"POINT (121.53025 25.09896)",5.00104033E8,YouBike2.0_福林國小,14.0,6.0,士林區,2023-04-17 06:36:13,25.09896,121.53025,福志路50號(對面),Shilin Dist,YouBike2.0_Fu-Lin Elementary School,No. 50， Fuzhi Rd. (Opposite),8.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:36:13,2023-04-17,,,,,
"POINT (121.52753 25.09651)",5.00104034E8,YouBike2.0_中山中正路口,19.0,6.0,士林區,2023-04-17 05:31:38,25.09651,121.52753,中山北路五段609號(前),Shilin Dist,YouBike2.0_Sec. 5， Jhongshan N. Rd & Jhongjheng Rd Intersection,No. 609， Sec. 5， Jhongshan N. Rd.,13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 05:31:38,2023-04-17,,,,,
"POINT (121.52154 25.08911)",5.00104035E8,YouBike2.0_士林運動中心,30.0,17.0,士林區,2023-04-17 06:43:39,25.08911,121.52154,士商路1號(前),Shilin Dist,YouBike2.0_Shihlin Sport Center,No. 1， Shishang Rd.,13.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:43:39,2023-04-17,,,,,
"POINT (121.51706 25.09164)",5.00104036E8,YouBike2.0_陽明高中,36.0,5.0,士林區,2023-04-17 06:52:13,25.09164,121.51706,中正路510號(前),Shilin Dist,YouBike2.0_Yangming High School,No. 510， Zhongzheng Rd.,31.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:52:13,2023-04-17,,,,,
"POINT (121.51449 25.09631)",5.00104037E8,YouBike2.0_兒童新樂園,23.0,4.0,士林區,2023-04-17 06:30:29,25.09631,121.51449,承德路五段55號(旁公車亭),Shilin Dist,YouBike2.0_Taipei Children's Amusement Park,No. 55， Sec. 5， Chengde Rd.,19.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:30:29,2023-04-17,,,,,
"POINT (121.51776 25.09598)",5.00104038E8,YouBike2.0_臺北市立天文館,31.0,6.0,士林區,2023-04-17 06:35:14,25.09598,121.51776,基河路363號(前),Shilin Dist,YouBike2.0_Taipei Astronomical Museum,No. 363， Jihe Rd.,25.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:35:14,2023-04-17,,,,,
"POINT (121.5223 25.09619)",5.00104039E8,YouBike2.0_華聲公園,27.0,0.0,士林區,2023-02-03 10:09:04,25.09619,121.5223,華聲街17號(南側路側),Shilin Dist,YouBike2.0_Huasheng Park,No. 17， Huasheng St. (South),27.0,0.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-02-03 10:09:04,2023-02-03,,,,,
"POINT (121.52833 25.09419)",5.0010404E8,YouBike2.0_福林公園,17.0,6.0,士林區,2023-04-17 06:40:19,25.09419,121.52833,福林路/中山北路五段(東北側),Shilin Dist,YouBike2.0_Fulin Park,Sec. 5， Zhongshan N. Rd. (Northwest),11.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:40:19,2023-04-17,,,,,
"POINT (121.52642 25.09343)",5.00104041E8,YouBike2.0_捷運士林站(2號出口),30.0,2.0,士林區,2023-04-17 06:53:41,25.09343,121.52642,中山北路五段505巷44弄2號(對面),Shilin Dist,YouBike2.0_MRT Shilin Station (Exit 2),No. 2， Aly. 44， Ln. 505， Sec. 5， Zhongshan N. Rd. (Opposite),28.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:53:41,2023-04-17,,,,,
"POINT (121.52677 25.08771)",5.00104042E8,YouBike2.0_銘傳大學,30.0,0.0,士林區,2023-03-16 20:11:04,25.08771,121.52677,中山北路五段250號(銘傳大學對側),Shilin Dist,YouBike2.0_Ming Chuan University Taipei Campus,No. 250， Sec. 5， Zhongshan N. Rd.,29.0,0.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-03-16 20:11:04,2023-03-16,,,,,
"POINT (121.51702 25.09435)",5.00104043E8,YouBike2.0_士林高商,26.0,14.0,士林區,2023-04-17 06:48:13,25.09435,121.51702,士商路150號(校門旁),Shilin Dist,YouBike2.0_Shilin High School of Commerce,No. 150， Shishang Rd.,12.0,1.0,2023-04-17 06:55:14,2023-04-17 06:55:25,2023-04-17 06:48:13,2023-04-17,,,,,
